filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 43_40X_CTX3,0.9166666666666666,1.2222222222222223,0.9282296650717703,1.7798165137614679,9,3,12,209,0.8925437927246094,7.372093200683594
DSB Iba1 43_40X_DG,2.871794871794872,2.9473684210526314,2.459537572254335,2.7363344051446945,38,1,39,345,3.8147926330566406,16.925048828125
DSB Iba1 44_40X_CA1,1.4193548387096775,1.4666666666666666,1.5036496350364963,1.525925925925926,30,1,31,137,71.6085433959961,45.281124114990234
DSB Iba1 44_40X_CA3,1.1111111111111112,1.1111111111111112,1.7373737373737375,1.7373737373737375,18,0,18,99,81.05602264404297,48.995113372802734
DSB Iba1 44_40X_CTX1,1.0925925925925926,1.0925925925925926,1.3375527426160339,1.3375527426160339,54,0,54,237,83.38785171508789,61.879920959472656
DSB Iba1 44_40X_DG,1.1772151898734178,1.1772151898734178,1.7467248908296944,1.7777777777777777,79,0,79,228,45.105743408203125,39.72511291503906
DSB Iba1 45_40X_CA1,2.0,2.4615384615384617,1.9226190476190477,2.691666666666667,13,3,16,167,1.8074989318847656,6.223964691162109
DSB Iba1 45_40X_CA3,1.6666666666666667,2.5,1.548780487804878,2.4423076923076925,2,1,3,163,1.5021324157714844,5.231571197509766
DSB Iba1 45_40X_CTX1,0.75,1.2857142857142858,0.5304347826086957,1.4352941176470588,7,5,12,230,0.8280754089355469,4.201602935791016
DSB Iba1 45_40X_CTX2,0.8,1.4285714285714286,0.38288288288288286,1.2318840579710144,14,11,25,222,0.4374504089355469,4.376411437988281
DSB Iba1 45_40X_CTX3,0.7647058823529411,1.625,0.4492753623188406,1.3676470588235294,8,9,17,207,0.37746429443359375,3.458404541015625
DSB Iba1 45_40X_DG,2.0454545454545454,2.3684210526315788,2.2536945812807883,2.563025210084034,19,3,22,404,4.353618621826172,7.775020599365234
DSB Iba1 46_40X_CA1,2.303030303030303,2.375,2.9642857142857144,3.0365853658536586,64,2,66,168,48.19374084472656,47.704410552978516
DSB Iba1 46_40X_CA3,2.6666666666666665,3.096774193548387,4.0,4.548387096774194,31,5,36,141,18.149757385253906,31.574440002441406
DSB Iba1 46_40X_CTX1,1.8481012658227849,1.896103896103896,2.973584905660377,3.0076335877862594,77,2,79,265,58.10279846191406,46.372127532958984
DSB Iba1 46_40X_CTX2,1.4807692307692308,1.4951456310679612,2.1114982578397212,2.126315789473684,103,1,104,287,64.41020965576172,51.16119384765625
DSB Iba1 46_40X_CTX3,1.9558823529411764,1.9850746268656716,2.925311203319502,2.98728813559322,67,1,68,241,45.4249382019043,32.654476165771484
DSB Iba1 46_40X_DG,2.129032258064516,2.129032258064516,2.68944099378882,2.6978193146417446,124,0,124,320,52.95248031616211,56.203651428222656
DSB Iba1 47_40X_CA1,1.1176470588235294,1.9,1.4210526315789473,2.475,10,7,17,209,3.0524253845214844,6.558036804199219
DSB Iba1 47_40X_CA3,2.1176470588235294,2.769230769230769,4.093023255813954,4.888888888888889,13,4,17,172,5.192661285400391,8.901691436767578
DSB Iba1 47_40X_CTX1,0.6111111111111112,1.6923076923076923,0.6153846153846154,1.5539568345323742,13,23,36,351,0.7054328918457031,5.655956268310547
DSB Iba1 47_40X_CTX2,2.6486486486486487,2.7222222222222223,3.01423487544484,3.2452107279693485,72,2,74,281,18.903064727783203,30.04922866821289
DSB Iba1 47_40X_CTX3,1.7027027027027026,2.032258064516129,1.6936936936936937,2.065934065934066,31,6,37,222,5.331134796142578,14.159202575683594
DSB Iba1 47_40X_DG,4.75,4.75,3.888888888888889,3.9820359281437128,16,0,16,341,22.7813720703125,13.895225524902344
DSB Iba1 48_40X_CA1,1.4285714285714286,1.6666666666666667,1.1333333333333333,1.5813953488372092,6,1,7,120,0.7757186889648438,3.3704757690429688
DSB Iba1 48_40X_CA3,1.25,1.25,0.6195652173913043,1.425,4,0,4,92,0.5895614624023438,2.537250518798828
DSB Iba1 48_40X_CTX1,0.9428571428571428,1.5714285714285714,0.691304347826087,1.2619047619047619,21,14,35,230,0.8686065673828125,4.6924591064453125
