filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 41_40X_CA3,0.5,1.0,0.4807692307692308,1.3157894736842106,2,2,4,104,0.4147529602050781,0.6657600402832031
DSB Iba1 41_40X_CTX1,,,0.09027777777777778,1.0,0,0,0,144,0.066375732421875,0.01621246337890625
DSB Iba1 41_40X_CTX2,0.0,,0.13402061855670103,1.1304347826086956,0,6,6,194,0.07305145263671875,0.2507209777832031
DSB Iba1 41_40X_CTX3,0.8,1.3333333333333333,0.176056338028169,1.1904761904761905,3,2,5,142,0.08687973022460938,0.83465576171875
DSB Iba1 41_40X_DG,1.1666666666666667,1.1666666666666667,1.2647058823529411,1.6260504201680672,6,0,6,305,2.2176742553710938,0.9260177612304688
DSB Iba1 42_40X_CA1,1.6666666666666667,1.6666666666666667,0.4228187919463087,1.1666666666666667,3,0,3,149,0.5374908447265625,0.5733489990234375
DSB Iba1 42_40X_CA3,1.3333333333333333,2.0,0.7931034482758621,1.4603174603174602,4,2,6,116,0.6807327270507812,0.9168624877929688
DSB Iba1 42_40X_CTX1,0.875,1.75,0.472636815920398,1.144578313253012,4,4,8,201,0.4649162292480469,0.74462890625
DSB Iba1 42_40X_CTX2,1.0,1.7,0.5170454545454546,1.2638888888888888,10,7,17,176,0.4080772399902344,1.8243789672851562
DSB Iba1 42_40X_CTX3,1.6,2.0,0.7515527950310559,1.3444444444444446,8,2,10,161,0.6461143493652344,0.9996414184570312
DSB Iba1 42_40X_DG,1.0,1.6666666666666667,0.9354838709677419,1.5064935064935066,3,2,5,248,1.3035774230957031,0.9884834289550781
DSB Iba1 43_40X_CA1,0.46153846153846156,1.2,0.32867132867132864,1.0681818181818181,5,8,13,143,0.3113746643066406,3.304767608642578
DSB Iba1 43_40X_CA3,0.6,1.5,1.2390243902439024,1.7397260273972603,2,3,5,205,2.048969268798828,5.7796478271484375
DSB Iba1 43_40X_CTX1,1.8461538461538463,2.823529411764706,1.3711790393013101,2.1506849315068495,17,9,26,229,1.3188362121582031,12.746238708496094
DSB Iba1 43_40X_CTX2,0.5,1.5714285714285714,0.4293193717277487,1.1714285714285715,7,15,22,191,0.3693580627441406,7.944774627685547
DSB Iba1 43_40X_CTX3,1.25,1.875,0.9509803921568627,1.8476190476190477,8,4,12,204,0.8925437927246094,7.372093200683594
DSB Iba1 43_40X_DG,2.888888888888889,3.25,2.7440944881889764,3.057017543859649,24,3,27,254,3.8147926330566406,16.925048828125
DSB Iba1 44_40X_CA1,1.5714285714285714,1.6176470588235294,1.5229357798165137,1.537037037037037,34,1,35,109,71.6085433959961,45.281124114990234
DSB Iba1 44_40X_CA3,1.3214285714285714,1.3214285714285714,1.7384615384615385,1.7384615384615385,28,0,28,65,81.05602264404297,48.995113372802734
DSB Iba1 44_40X_CTX1,1.1157894736842104,1.1157894736842104,1.3671875,1.3671875,95,0,95,256,83.38785171508789,61.879920959472656
DSB Iba1 44_40X_DG,1.2222222222222223,1.2222222222222223,1.5384615384615385,1.5625,72,0,72,130,45.105743408203125,39.72511291503906
